n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
0,170900.238,NaN,-0.14406840515136718,0.00005019275844097137,0,0.037192966359999156,0.03954916085019151,0.011798425743481668,0,0,0.242,0,27
1,170965.393,NaN,-0.13497984313964845,0.000046343997120857236,0,0.03705334001983962,0.03956661414271145,0.011780972450961723,0,0,0.242,0,27
2,171035.644,NaN,-0.12583190155029297,0.0000423848032951355,0,0.0369660735572399,0.039479347680111736,0.011763519158441782,0,0,0.242,0,27
3,171105.865,NaN,-0.11730436706542968,0.00003922782838344574,0,0.036878807094640184,0.039496800972631675,0.011728612573401895,0,0,0.242,0,27
4,171175.903,NaN,-0.10935476684570312,0.00003697188198566437,0,0.036948620264719956,0.03953170755767157,0.011711159280881954,0,0,0.242,0,27
5,171241.027,NaN,-0.10245648956298828,0.000035378649830818176,0,0.03703588672731967,0.03961897402027128,0.011676252695842066,0,0,0.242,0,27
6,171306.121,65.09400000001187,-0.09599293518066407,0.000033072151243686674,0,0.03703588672731967,0.03960152072775134,0.011658799403322121,0,0,0.242,0,27
7,171371.49,65.36899999997695,-0.08993597412109375,0.0000295945405960083,0,0.0369660735572399,0.039269908169872414,0.011623892818282234,0,0,0.242,0,27
8,171436.523,65.03299999999581,-0.08426188659667969,0.000026655055582523347,0,0.03677408733952053,0.039130281829712864,0.011850785621041499,0,0,0.242,0,27
9,171501.678,65.15500000002794,-0.07894413757324219,0.00002317303419113159,0,0.03682644721708035,0.03844960342143507,0.012042771838760872,0,0,0.243,0,27
10,171566.802,65.1239999999816,-0.07396354675292968,0.00002109730988740921,0,0.036721727461960695,0.03832743037379548,0.011833332328521556,0,0,0.242,0,27
11,171632.019,65.21700000000419,-0.06929641723632812,0.000018722131848335267,0,0.036739180754480634,0.03790855135331684,0.011780972450961723,0,0,0.242,0,30
12,171697.174,65.15499999999884,-0.06492428588867187,0.000017206043004989626,0,0.03682644721708035,0.03768165855055757,0.011798425743481668,0,0,0.242,0,30
13,171762.329,65.15499999999884,-0.060827892303466795,0.000015267632901668548,0,0.036721727461960695,0.03740240587023848,0.011833332328521556,0,0,0.242,0,30
14,171827.484,65.15499999999884,-0.056990188598632814,0.00001368415355682373,0,0.03659955441432109,0.03724532623755899,0.011885692206081384,0,0,0.242,0,30
15,171892.944,65.45999999999185,-0.053394119262695314,0.000011684101074934006,0,0.03642502148912166,0.03682644721708035,0.0119729586686811,0,0,0.242,0,30
16,171957.855,64.91100000002189,-0.05002543258666992,0.000010492216795682908,0,0.03635520831904189,0.03665191429188092,0.011903145498601327,0,0,0.242,0,30
17,172023.071,65.2159999999858,-0.04686956405639649,0.000010017983615398406,0,0.0364424747816416,0.03665191429188092,0.011746065865921838,0,0,0.242,0,30
18,172088.226,65.15499999999884,-0.04391180801391602,0.000007995422929525376,0,0.036198128686362394,0.036041049053682904,0.012095131716320704,0,0,0.242,0,30
19,172153.411,65.18499999999767,-0.04114139175415039,0.0000071991197764873506,0,0.03614576880880257,0.035901422713523354,0.011850785621041499,0,0,0.242,0,30
20,172218.627,65.2160000000149,-0.03854571914672852,0.000006751324981451035,0,0.03633775502652194,0.03570943649580398,0.011850785621041499,0,0,0.242,0,30
21,172283.691,65.06399999998393,-0.03611353302001953,0.000005387913435697556,0,0.03602359576116296,0.03530801076784529,0.012182398178920419,0,0,0.242,0,30
22,172348.815,65.12400000001071,-0.03383541488647461,0.0000054204165935516355,0,0.03623303527140228,0.035395277230445,0.011606439525762293,0,0,0.242,0,30
23,172414.154,65.33900000000722,-0.03170018577575683,0.000004265479743480683,0,0.03616322210132251,0.03476695869972704,0.012269664641520135,0,0,0.242,0,30
24,172479.125,64.97099999999045,-0.029700241088867187,0.000003861483186483383,0,0.03616322210132251,0.034644785652087444,0.011693705988362009,0,0,0.242,0,30
25,172544.311,65.18599999998696,-0.027826486587524416,0.0000032294727861881255,0,0.035866516128483475,0.03452261260444784,0.011798425743481668,0,0,0.242,0,30
26,172609.466,65.15499999999884,-0.026070547103881837,0.0000027158707380294798,0,0.036110862223762676,0.03396410724380965,0.011780972450961723,0,0,0.242,0,34
27,172674.621,65.15500000002794,-0.02442557716369629,0.0000022465381771326067,0,0.03614576880880257,0.03361504139341078,0.011693705988362009,0,0,0.242,0,34
28,172739.746,65.125,-0.022884525299072266,0.0000017819162458181381,0,0.03593632929856325,0.03340560188317147,0.012042771838760872,0,0,0.242,0,34
29,172804.84,65.09399999998277,-0.02144109535217285,0.0000018965564668178559,0,0.035883969421003414,0.03375466773357033,0.012793263417118434,0,0,0.242,0,34
30,172870.086,65.24600000001374,-0.02008778190612793,0.0000013374127447605134,0,0.03635520831904189,0.03270747018237374,0.015969762655748117,0,0,0.242,0,34
