n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
0,861662.292,NaN,0,0,0,0.04309217923174,0.061261056745000965,1.7186431677313363,0,0,0.242,0,21
1,861732.574,NaN,0,0,0,0.04303981935418017,0.06129596333004085,1.7186431677313363,0,0,0.243,0,21
2,861797.76,NaN,0,0,0,0.04310963252425994,0.06138322979264057,1.718678074316376,0,0,0.242,0,21
3,861868.072,NaN,0,0,0,0.04309217923174,0.06148794954776023,1.7186955276088962,0,0,0.242,0,21
4,861938.079,NaN,0,0,0,0.04316199240181977,0.06150540284028017,1.7187129809014159,0,0,0.242,0,21
5,862003.143,NaN,0,0,0,0.04307472593922005,0.061243603452481025,1.718678074316376,0,0,0.243,0,21
6,862068.908,65.76500000001397,0,0,0,0.04290019301402062,0.061261056745000965,1.7187653407789756,0,0,0.242,0,21
7,862133.483,64.57499999995343,0,0,0,0.04283037984394085,0.06120869686744114,1.7185035413911764,0,0,0.242,0,21
8,862198.699,65.2160000000149,0,0,0,0.042708206796301246,0.0611563369898813,1.7182941018809372,0,0,0.242,0,21
9,862263.885,65.18599999998696,0,0,0,0.04267330021126135,0.0610341639422417,1.7182591952958977,0,0,0.242,0,21
10,862329.101,65.2160000000149,0,0,0,0.04267330021126135,0.0609119908946021,1.7184337282210969,0,0,0.242,0,21
11,862394.287,65.18599999998696,0,0,0,0.042638393626221474,0.06082472443200238,1.7183115551734574,0,0,0.242,0,21
12,862459.442,65.15500000002794,0,0,0,0.04251622057858187,0.060859631017042275,1.7181544755407776,0,0,0.242,0,21
13,862524.597,65.15499999991152,0,0,0,0.042411500823462206,0.06077236455444256,1.7182068354183375,0,0,0.243,0,21
14,862589.874,65.27700000000186,0,0,0,0.042481313993541985,0.06059783162924312,1.7185908078537766,0,0,0.243,0,21
15,862654.876,65.002000000095,0,0,0,0.042167154728183,0.06045820528908357,1.718102115663218,0,0,0.242,0,21
16,862720.092,65.21599999989849,0,0,0,0.042114794850623166,0.05984734005088556,1.7184511815136168,0,0,0.242,0,21
17,862785.217,65.125,0,0,0,0.04227187448330266,0.05958554066308641,1.7185908078537766,0,0,0.242,0,21
18,862850.433,65.2160000000149,0,0,0,0.04206243497306335,0.059480820907966754,1.718102115663218,0,0,0.243,0,21
19,862915.557,65.12400000006892,0,0,0,0.041957715217943684,0.05881759579220891,1.7184511815136168,0,0,0.243,0,21
20,862980.773,65.2160000000149,0,0,0,0.042114794850623166,0.05907939518000805,1.7182941018809372,0,0,0.243,0,21
21,863045.928,65.15499999991152,0,0,0,0.04138175656478556,0.05899212871740834,1.7179799426155784,0,0,0.243,0,21
22,863111.236,65.3080000000773,0,0,0,0.041661009245104644,0.05827654372409066,1.7187129809014159,0,0,0.242,0,21
23,863176.269,65.0329999999376,0,0,0,0.0415213829049451,0.058311450309130555,1.718678074316376,0,0,0.243,0,21
24,863241.424,65.15500000002794,0,0,0,0.040962877544306914,0.058416170064250206,1.7176832366427395,0,0,0.243,0,21
25,863306.518,65.09400000004098,0,0,0,0.04068362486398782,0.05892231554732856,1.7182417420033775,0,0,0.243,0,21
26,863371.704,65.18599999998696,0,0,0,0.040858157789187256,0.05867796945204936,1.7188526072415755,0,0,0.243,0,21
27,863436.798,65.09399999992456,0,0,0,0.041573742782504926,0.05747369226817327,1.718363915051017,0,0,0.243,0,21
28,863502.014,65.2160000000149,0,0,0,0.04148647631990521,0.05757841202329293,1.7175436103025798,0,0,0.243,0,21
29,863567.169,65.15500000002794,0,0,0,0.041887902047863905,0.05653121447209633,1.7177355965202992,0,0,0.243,0,21
30,863632.446,65.27700000000186,0,0,0,0.04178318229274425,0.0549429648527815,1.7203361371057706,0,0,0.242,0,21
31,863697.479,65.03300000005402,0,0,0,0.04138175656478556,0.05599016240397809,1.724891446453476,0,0,0.242,0,21
32,863762.664,65.18499999993946,0,0,0,0.04159119607502487,0.05359906132874586,1.7266018691204303,0,0,0.242,0,21
33,863828.033,65.36900000006426,0,0,0,0.043807764225057666,0.051871185369271475,1.7289057037330628,0,0,0.255,0,21
34,863893.035,65.00199999997858,0,0,0,0.03963642731279122,0.05174901232163187,1.734665290264644,0,0,0.243,0,21
35,863958.16,65.125,0,0,0,0.04310963252425994,0.04731587602156627,1.743618829327375,0,0,0.242,0,21
36,864023.406,65.24599999992643,0,0,0,0.03438298626428829,0.04953244417159907,1.749134069763677,0,0,0.242,0,21
37,864088.5,65.09400000004098,0,0,0,0.020053833105414847,0.05619960191421742,1.7495878553691957,0,0,0.242,0,21
38,864153.747,65.24699999997392,0,0,0,0.01541125729510993,0.03986332011555049,1.744229694565573,0,0,0.242,0,21
39,864218.811,65.06400000001304,0,0,0,0.012950343049797924,0.014014993893514467,1.7343336777067653,0,0,0.243,0,21
40,864284.027,65.2160000000149,0,0,0,0.005497787143782138,-0.0037699111843077517,1.7311746317606556,0,0,0.242,0,21
41,864349.151,65.1239999999525,0,0,0,-0.003298672286269283,-0.012252211349000194,1.7324836286996512,0,0,0.242,0,21
42,864414.337,65.18600000010338,0,0,0,-0.007487462491055673,-0.01879719604397893,1.7305288599374176,0,0,0.241,0,21
43,864479.949,65.61199999996461,0,0,0,-0.006702064327658226,-0.021868975527488947,1.7308953790803365,0,0,0.242,0,21
44,864544.738,64.78899999998976,0,0,0,-0.0008552113334772215,-0.01748819910498318,1.7314364311484547,0,0,0.242,0,21
45,864609.924,65.18599999998696,0,0,0,0.0028099800957108703,-0.015219271077390554,1.7318378568764135,0,0,0.242,0,21
46,864675.17,65.24600000004284,0,0,0,0.0014311699866353504,-0.004206243497306334,1.73297232089021,0,0,0.243,0,21
47,864740.264,65.09399999992456,0,0,0,0.0016231562043547262,0.00830776723949301,1.7340369717339261,0,0,0.249,0,20
48,864805.633,65.36900000006426,-0.030163738250732423,0.013923419952392577,0,0.0011344640137963143,0.019931660057775243,1.552819435499355,0,0,0.285,0,20
49,864870.544,64.91099999996368,-0.07675636291503907,0.034468215942382814,0,0.002897246558310587,0.022567107228286677,1.5577761705750188,0,0,0.308,0,20
50,864935.729,65.18500000005588,-0.12236674499511718,0.0490345458984375,0,0.011135200627723822,0.025935592684635737,1.5608828566435689,0,0,0.369,0,20
51,865000.885,65.15599999995902,-0.14086148071289062,0.054467308044433595,0,-0.0003665191429188092,0.009878563566287904,1.5620347739498852,0,0,0.437,0,20
52,865066.07,65.18499999993946,0.17922938537597657,-0.192637451171875,0,-0.0014486232791552935,0.0035953782591083183,1.5632565044262812,0,0,0.479,0,20
53,865131.469,65.3990000000922,0.1727703857421875,-0.20931802368164062,0,0.018413223608540176,0.02389355745980237,1.5644607816101572,0,0,0.539,0,20
54,865196.594,65.125,0.18331349182128906,-0.205263916015625,0,0.03722787294503905,0.04298745947662034,1.5655079791613538,0,0,0.604,0,20
55,865261.688,65.09399999992456,0.1971314697265625,-0.18119676208496094,0,0.048869219055841226,0.05733406592801373,1.5666075365901102,0,0,0.64,0,20
56,865326.873,65.18500000005588,0.18941647338867187,-0.162609375,0,0.055274577410660414,0.06921975813409512,1.5676023742637466,0,0,0.695,0,20
57,865391.876,65.00300000002608,0.24455242919921874,-0.1635214080810547,0,0.061016710649721764,0.07951720072086164,1.5675325610936672,0,0,0.721,0,20
58,865457.153,65.27700000000186,0.2654288330078125,-0.18086860656738282,0,0.06257005368399671,0.08890707209659114,1.5669740557330292,0,0,0.782,0,20
59,865522.43,65.27700000000186,0.26930572509765627,-0.19932339477539063,0,0.06658431096358368,0.10075785771763264,1.5669216958554693,0,0,0.81,0,20
60,865587.402,64.97199999995064,0.2510306396484375,-0.21997998046875,0,0.07309438907352252,0.11294025589655306,1.5664330036649106,0,0,0.814,0,20
61,865652.557,65.15500000002794,0.23731515502929687,-0.20820596313476564,0,0.08101818387757678,0.11950269388405174,1.5661886575696315,0,0,0.821,0,20
62,865717.956,65.39899999997579,0.1861337127685547,-0.166336669921875,0,0.08531169383748283,0.12046262497264863,1.5657174186715932,0,0,0.813,0,20
63,865782.928,64.97199999995064,0.16152725219726563,-0.13228236389160156,0,0.08332201849020929,0.1150870108765061,1.564827300753076,0,0,0.808,0,20
64,865848.144,65.2160000000149,0.1019619140625,-0.09844621276855468,0,0.07780677805390722,0.10894345190948604,1.5639895427121187,0,0,0.79,0,20
65,865913.208,65.06400000001304,0.06672084045410157,-0.0513966064453125,0,0.06958627727701393,0.09883799554043889,1.5634833972290403,0,0,0.784,0,20
66,865978.363,65.15500000002794,0.04469639205932617,-0.02334280014038086,0,0.05813691738393111,0.08635889138867943,1.5630645182085616,0,0,0.768,0,20
67,866043.701,65.33799999998882,0.0115473051071167,-0.009346229553222656,0,0.049235738198760044,0.08012806595905966,1.5627678122357227,0,0,0.756,0,20
68,866108.795,65.09400000004098,-0.003965589046478271,0.022610511779785156,0,0.043580871422298405,0.07302457590344276,1.5625758260180034,0,0,0.748,0,20
69,866173.858,65.06299999996554,-0.027281703948974608,0.03412842559814453,0,0.03513347784264585,0.06270968002415625,1.5621918535825645,0,0,0.74,0,20
70,866239.166,65.30799999996088,-0.04637453079223633,0.03808089447021484,0,0.028588493147667114,0.053930673886624786,1.562628185895563,0,0,0.738,0,20
71,866304.107,64.94099999999162,-0.05080834579467773,0.037568588256835934,0,0.02569124658935653,0.0486946861306418,1.5624536529703639,0,0,0.736,0,20
72,866369.415,65.3080000000773,-0.05080998992919922,0.03919364166259766,0,0.024294983187761066,0.04520402762665313,1.562715452358163,0,0,0.736,0,20
73,866434.478,65.06299999996554,-0.05194681549072266,0.043294967651367186,0,0.020909044438892067,0.040962877544306914,1.562628185895563,0,0,0.737,0,20
74,866499.755,65.27700000000186,-0.045846408843994144,0.036996040344238285,0,0.018186330805780915,0.037192966359999156,1.5626107326030432,0,0,0.738,0,20
75,866565.002,65.24699999997392,-0.051190628051757815,0.02691111183166504,0,0.019285888234537342,0.033894294073729875,1.5625060128479236,0,0,0.741,0,20
76,866630.004,65.00199999997858,-0.042999835968017576,0.01859909439086914,0,0.021013764194011724,0.031276300195738384,1.562279120045164,0,0,0.744,0,20
77,866695.19,65.18599999998696,-0.043058528900146484,0.009290200233459472,0,0.02501056818107874,0.03204424506661589,1.562017320657365,0,0,0.748,0,20
