n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
0,286932.769,NaN,5.605193857299268e-48,2.802596928649634e-48,0,0.03768165855055757,0.04314453910929983,1.5042992822939125,0,0,0.243,0,28
1,287003.112,NaN,5.605193857299268e-48,2.802596928649634e-48,0,0.03764675196551769,0.04319689898685966,1.5042818290013924,0,0,0.243,0,28
2,287073.181,NaN,5.605193857299268e-48,2.802596928649634e-48,0,0.037559485502917975,0.04316199240181977,1.5042643757088727,0,0,0.243,0,28
3,287143.31,NaN,5.605193857299268e-48,2.802596928649634e-48,0,0.03752457891787808,0.04312708581677988,1.5042469224163528,0,0,0.243,0,28
4,287218.536,NaN,4.203895392974451e-48,2.802596928649634e-48,0,0.037664205258037625,0.043179445694339715,1.5042643757088727,0,0,0.243,0,28
5,287288.787,NaN,4.203895392974451e-48,2.802596928649634e-48,0,0.03754203221039803,0.043353978619539144,1.5045610816817117,0,0,0.243,0,28
6,287353.759,64.97200000000885,4.203895392974451e-48,1.401298464324817e-48,0,0.037734018428117404,0.04290019301402062,1.5037058703482347,0,0,0.243,0,28
7,287418.975,65.2159999999567,4.203895392974451e-48,1.401298464324817e-48,0,0.03731513940763876,0.04298745947662034,1.5038280433958742,0,0,0.243,0,28
8,287484.069,65.09400000004098,4.203895392974451e-48,1.401298464324817e-48,0,0.03724532623755899,0.04290019301402062,1.5037582302257944,0,0,0.243,0,28
9,287549.285,65.2159999999567,2.802596928649634e-48,1.401298464324817e-48,0,0.0374896723328382,0.04258603374866164,1.5042469224163528,0,0,0.243,0,28
10,287614.41,65.125,2.802596928649634e-48,1.401298464324817e-48,0,0.037419859162758425,0.04235914094590238,1.5037058703482347,0,0,0.243,0,28
11,287679.565,65.15500000002794,2.802596928649634e-48,1.401298464324817e-48,0,0.03722787294503905,0.042254421190782716,1.503775683518314,0,0,0.243,0,28
12,287744.689,65.12400000001071,2.802596928649634e-48,1.401298464324817e-48,0,0.03717551306747922,0.041975168510463616,1.5041422026612332,0,0,0.243,0,28
13,287810.028,65.33899999997811,2.802596928649634e-48,1.401298464324817e-48,0,0.037262779530078935,0.041730822415184415,1.5039327631509938,0,0,0.243,0,28
14,287875.061,65.03299999999581,2.802596928649634e-48,1.401298464324817e-48,0,0.03731513940763876,0.041189770347066175,1.503269538035236,0,0,0.243,0,28
15,287940.185,65.12400000001071,2.802596928649634e-48,1.401298464324817e-48,0,0.0366868208769208,0.04162610266006476,1.503601150593115,0,0,0.242,0,28
16,288005.371,65.18599999998696,2.802596928649634e-48,1.401298464324817e-48,0,0.037262779530078935,0.04108505059194652,1.5035138841305151,0,0,0.242,0,28
17,288070.465,65.09400000004098,1.401298464324817e-48,1.401298464324817e-48,0,0.03680899392456041,0.04115486376202629,1.5036360571781549,0,0,0.242,0,28
18,288135.65,65.18499999999767,1.401298464324817e-48,1.401298464324817e-48,0,0.03729768611511882,0.040334559013588955,1.5037407769332742,0,0,0.242,0,28
19,288200.805,65.15499999996973,1.401298464324817e-48,1.401298464324817e-48,0,0.03659955441432109,0.04134684997974567,1.5033742577903555,0,0,0.243,0,28
20,288265.93,65.125,1.401298464324817e-48,1.401298464324817e-48,0,0.03656464782928121,0.04084070449666731,1.5037058703482347,0,0,0.242,0,28
21,288331.573,65.64299999998184,1.401298464324817e-48,1.401298464324817e-48,0,0.03665191429188092,0.0408756110817072,1.5038280433958742,0,0,0.242,0,28
22,288396.27,64.69700000004377,1.401298464324817e-48,1.401298464324817e-48,0,0.0364424747816416,0.04098033083682685,1.5034615242529552,0,0,0.242,0,28
23,288461.517,65.24699999997392,1.401298464324817e-48,0,0,0.03584906283596352,0.040648718278947935,1.5037407769332742,0,0,0.242,0,28
24,288526.641,65.12400000001071,1.401298464324817e-48,0,0,0.03562217003320427,0.04110250388446646,1.5033044446202757,0,0,0.242,0,28
25,288591.827,65.18599999998696,1.401298464324817e-48,0,0,0.036896260387160124,0.03956661414271145,1.504508721804152,0,0,0.242,0,28
26,288656.982,65.15500000002794,1.401298464324817e-48,0,0,0.03628539514896211,0.03944444109507184,1.5050323205797502,0,0,0.242,0,28
27,288722.198,65.2159999999567,1.401298464324817e-48,0,0,0.03637266161156183,0.03986332011555049,1.5079295671380606,0,0,0.242,0,28
28,288787.322,65.12400000001071,1.401298464324817e-48,0,0,0.0369660735572399,0.038467056713955027,1.5082262731109,0,0,0.242,0,28
29,288852.63,65.30800000001909,1.401298464324817e-48,0,0,0.03555235686312449,0.03961897402027128,1.5104777478459726,0,0,0.243,0,28
30,288917.633,65.00299999996787,1.401298464324817e-48,0,0,0.03754203221039803,0.03768165855055757,1.5143000189078402,0,0,0.242,0,28
31,288982.849,65.2160000000149,1.401298464324817e-48,0,0,0.036721727461960695,0.03914773512223281,1.5182444630173475,0,0,0.242,0,28
32,289047.943,65.09400000004098,1.401298464324817e-48,0,0,0.03759439208795786,0.03740240587023848,1.5233931843107307,0,0,0.244,0,28
