n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
0,32894.561,NaN,0.1325989227294922,0.000728382408618927,0,-0.08765043503515524,0.07147123286916779,-0.0017976891295541592,0,0,0.242,0,26
1,32959.655,NaN,0.1242334976196289,0.0006806203126907349,0,-0.08749335540247573,0.07141887299160796,-0.0017278759594743865,0,0,0.242,0,26
2,33024.871,NaN,0.11639649963378906,0.0006377206444740295,0,-0.08745844881743585,0.07145377957664786,-0.0016406094968746698,0,0,0.242,0,26
3,33090.087,65.21600000000035,0.10905271911621094,0.0005965201854705811,0,-0.08747590210995579,0.0713490598215282,-0.0015707963267948967,0,0,0.242,0,26
4,33155.09,NaN,0.1021732177734375,0.0005595585703849792,0,-0.08754571528003557,0.07136651311404815,-0.001500983156715123,0,0,0.242,0,26
5,33225.219,NaN,0.09524919891357422,0.0005230163335800171,0,-0.08770279491271506,0.07140141969908802,-0.0014311699866353504,0,0,0.242,0,26
6,33290.435,65.21600000000035,0.08923950958251953,0.000489366203546524,0,-0.08777260808279483,0.07126179335892847,-0.0012740903539558604,0,0,0.242,0,26
7,33355.468,65.03300000000309,0.0836072006225586,0.00045690196752548216,0,-0.08803440747059398,0.07082546104592989,-0.0007853981633974483,0,0,0.242,0,26
8,33420.623,65.15499999999884,0.07832962036132812,0.00042315205931663514,0,-0.08787732783791449,0.07024950239277176,-0.0009948376736367678,0,0,0.242,0,26
9,33485.778,65.15499999999884,0.07338527679443359,0.00039336004853248596,0,-0.08798204759303416,0.06969099703213358,-0.0010122909661567112,0,0,0.242,0,26
10,33550.903,65.125,0.06875387573242188,0.0003662768006324768,0,-0.08799950088555408,0.06928957130417489,-0.0008726646259971648,0,0,0.242,0,26
11,33616.149,65.24599999999919,0.06441519927978516,0.0003416788876056671,0,-0.08805186076311393,0.06899286533133585,-0.0010122909661567112,0,0,0.242,0,26
12,33681.274,65.125,0.06035034942626953,0.0003187565207481384,0,-0.08808676734815381,0.06871361265101675,-0.000645771823237902,0,0,0.242,0,28
13,33746.368,65.0940000000046,0.0565423469543457,0.0002977757751941681,0,-0.0881216739331937,0.06850417314077742,-0.0005235987755982988,0,0,0.242,0,28
14,33811.828,65.45999999999913,0.05297426986694336,0.00027785390615463256,0,-0.08819148710327347,0.0682074671679384,-0.000296705972839036,0,0,0.242,0,28
15,33876.708,64.87999999999738,0.04963119506835938,0.0002592052221298218,0,-0.08831366015091306,0.06785840131753954,-0.0009424777960769379,0,0,0.242,0,28
16,33941.955,65.24700000000303,0.04649803161621094,0.0002401936948299408,0,-0.0883660200284729,0.06717772290926174,-0.00022689280275926284,0,0,0.242,0,28
17,34007.08,65.125,0.04356401443481445,0.00022363632917404174,0,-0.08819148710327347,0.06695083010650248,-0.00010471975511965978,0,0,0.243,0,28
18,34072.235,65.15499999999884,0.04081633758544922,0.00021148060262203216,0,-0.08862781941627206,0.06716026961674179,-0.0009948376736367678,0,0,0.242,0,28
19,34137.451,65.21600000000035,0.03823919296264648,0.00019495391845703126,0,-0.08854055295367234,0.06628760499074464,-0.00010471975511965978,0,0,0.243,0,28
20,34202.545,65.09399999999732,0.035826656341552736,0.00018278996646404265,0,-0.08871508587887177,0.06620033852814491,0,0,0,0.242,0,28
21,34267.669,65.12400000000343,0.03356619262695312,0.0001718354970216751,0,-0.08918632477691024,0.06604325889546543,-0.00038397243543875244,0,0,0.243,0,28
22,34333.221,65.55199999999604,0.03144685935974121,0.00015852974355220795,0,-0.08916887148439029,0.06517059426946827,0.0004537856055185257,0,0,0.243,0,28
23,34397.949,64.7280000000028,0.02946373748779297,0.00014990869164466857,0,-0.08937831099462963,0.06553711341238708,-0.00008726646259971648,0,0,0.242,0,28
24,34463.134,65.18499999999767,0.027603296279907225,0.0001382102519273758,0,-0.08944812416470937,0.06459463561631014,0.0006806784082777885,0,0,0.242,0,28
25,34528.289,65.15499999999884,0.02586219596862793,0.00012930187582969665,0,-0.08911651160683047,0.06475171524898962,0.00005235987755982989,0,0,0.243,0,28
26,34593.475,65.18600000000151,0.024229732513427735,0.00012052568048238755,0,-0.08955284391982905,0.0641408500107916,0.0008377580409572782,0,0,0.242,0,28
27,34658.63,65.15499999999884,0.022700761795043944,0.0001118251234292984,0,-0.08922123136195012,0.06384414403795256,0.0004014257279586958,0,0,0.242,0,28
28,34723.693,65.06300000000192,0.0212679443359375,0.0001033112108707428,0,-0.08890707209659114,0.06332054526235427,0.00047123889803846896,0,0,0.242,0,33
29,34788.879,65.18600000000151,0.01992469596862793,0.00009393785893917084,0,-0.08838347332099285,0.06206390820091835,-0.001308996938995747,0,0,0.242,0,33
30,34854.431,65.55199999999604,0.01866776466369629,0.00008896418660879135,0,-0.08916887148439029,0.06209881478595824,-0.002373647782712288,0,0,0.242,0,33
31,34919.158,64.72700000000623,0.01749103546142578,0.00008446550369262695,0,-0.08897688526667091,0.06293657282691552,-0.0017453292519943296,0,0,0.242,0,33
32,34984.313,65.15499999999884,0.01638609504699707,0.0000760505124926567,0,-0.08806931405563388,0.06145304296272034,-0.002670353755551324,0,0,0.242,0,33
33,35049.468,65.15499999999884,0.015351768493652343,0.00007028193771839142,0,-0.0879645943005142,0.06082472443200238,-0.005602506898901799,0,0,0.242,0,33
34,35114.562,65.09399999999732,0.014383898735046387,0.00006756025552749634,0,-0.08890707209659114,0.06150540284028017,-0.010314895879286487,0,0,0.243,0,33
35,35179.718,65.15600000000268,0.013475699424743652,0.00006101134791970253,0,-0.08752826198751562,0.06054547175168328,-0.015742869852988853,0,0,0.242,0,33
36,35244.934,65.21600000000035,0.012625473022460938,0.00005602796748280525,0,-0.08625417163355976,0.06040584541152374,-0.018360863730980347,0,0,0.242,0,33
37,35310.028,65.09399999999732,0.011827468872070312,0.00004553869366645813,0,-0.079412480965742,0.05824163713905078,-0.02405063709248186,0,0,0.242,0,33
38,35375.274,65.24599999999919,0.011082265853881836,0.00002782241255044937,0,-0.055134951070500864,0.05967280712568612,-0.028204520712228367,0,0,0.243,0,33
39,35440.368,65.0940000000046,0.010377053260803223,0.000009216862730681897,0,-0.03413864016900908,0.048886672348361165,-0.026476644752753974,0,0,0.243,0,33
40,35505.615,65.24699999999575,-0.05175077056884766,-0.1141373062133789,0,-0.022759093446006056,0.03029891581462156,1.3824054873346288,0,0,0.243,0,33
41,35570.861,65.24599999999919,-0.9633370361328125,-0.5096704406738282,0,0.01895427567665842,-0.009389871375729494,1.4000333127797713,0,0,0.242,0,33
42,35635.955,65.0940000000046,-0.8826445922851562,-0.4052239990234375,0,0.10459758207202016,-0.0746128255227576,1.4166837538437973,0,0,0.243,0,33
43,35701.049,65.09399999999732,-0.7628103637695313,-0.26965411376953125,0,0.15048228810695108,-0.12004374595216998,1.4337007140507418,0,0,0.243,0,33
44,35766.204,65.15499999999884,-0.6053355712890625,-0.11374551391601563,0,0.14936527738567473,-0.13908528809142812,1.454644665074674,0,0,0.243,0,33
45,35831.359,65.15499999999884,-0.469821044921875,-0.029784080505371093,0,0.11931070766633237,-0.14341370463637407,1.4793934338679535,0,0,0.242,0,33
46,35896.545,65.18600000000151,-0.363109130859375,0.0015562896728515624,0,0.08318239215004974,-0.13365731411772577,1.510983893329051,0,0,0.263,0,33
47,35961.578,65.03300000000309,-0.24333163452148437,0.03213013458251953,0,0.05229006438975012,-0.1096939434878436,1.546693329824855,0,0,0.298,0,33
48,36026.702,65.12399999999616,-0.19312509155273438,0.0229542236328125,0,0.031119220563058894,-0.07374016089676041,1.5748280373670032,0,0,0.383,0,33
49,36091.888,65.18600000000151,0.5418241577148437,0.3468725891113281,0,0.0026878070480712674,-0.047280969436526384,1.5698189424137798,0,0,0.439,0,33
50,36157.043,65.15499999999884,0.6395914306640625,0.43081869506835935,0,-0.03829252378875559,-0.001064650843716541,1.5536048336627526,0,0,0.535,0,33
51,36222.351,65.30800000000454,0.3975736083984375,0.2656632080078125,0,-0.08600982553828056,0.0653451271946677,1.5317882180128233,0,0,0.646,0,33
52,36287.322,64.97099999999773,0.29420291137695315,0.22476803588867186,0,-0.11355112113475108,0.10658725741929372,1.5099017891928144,0,0,0.695,0,33
53,36352.691,65.36899999999878,0.21837783813476563,0.3445316467285156,0,-0.12173671532660447,0.11060151469888066,1.4936178672717075,0,0,1.157,0,33
54,36417.846,65.15499999999884,0.16303364562988282,0.2621622619628906,0,-0.13208651779093086,0.09834930334988046,1.48049299129671,0,0,1.166,0,33
