n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
0,37713.928,NaN,0.0005688782334327697,0.0013216986656188964,0,0.03785619147575701,0.022060961745208326,-0.014835298641951801,0,0,0.243,0,35
1,37779.205,NaN,0.0005329885482788086,0.0012383196353912354,0,0.037803831598197175,0.021903882112528833,-0.014817845349431856,0,0,0.243,0,35
2,37844.268,NaN,0.0004993627071380615,0.0011602070331573487,0,0.03790855135331684,0.021729349187329404,-0.014835298641951801,0,0,0.243,0,35
3,37914.367,NaN,0.00046551886200904845,0.0010815808773040772,0,0.037821284890717115,0.02150245638457014,-0.01488765851951163,0,0,0.243,0,35
4,37979.614,65.24700000000303,0.0004361515343189239,0.0010133492946624756,0,0.03783873818323706,0.021519909677090086,-0.01488765851951163,0,0,0.243,0,35
5,38044.677,NaN,0.0004086369574069977,0.0009494208693504333,0,0.037803831598197175,0.021537362969610025,-0.014905111812031574,0,0,0.243,0,35
6,38109.893,NaN,0.00038285759091377257,0.0008895272612571716,0,0.037821284890717115,0.02150245638457014,-0.014922565104551517,0,0,0.243,0,35
7,38175.018,NaN,0.00035870251059532163,0.0008334113359451294,0,0.03764675196551769,0.021170843826691217,-0.01457349925415265,0,0,0.243,0,35
8,38240.112,65.0940000000046,0.0003360736966133118,0.0007808351516723633,0,0.03764675196551769,0.02118829711921116,-0.015184364492350668,0,0,0.243,0,35
9,38305.267,65.15499999999884,0.0003148670494556427,0.0007315827012062073,0,0.03750712562535814,0.020367992370773826,-0.015323990832510213,0,0,0.243,0,35
10,38370.391,65.12400000000343,0.0002950003445148468,0.0006854358911514282,0,0.03747221904031825,0.019826940302655582,-0.015132004614790836,0,0,0.243,0,35
11,38435.516,65.125,0.0002763885259628296,0.0006421959400177002,0,0.03735004599267865,0.019530234329816546,-0.015236724369910496,0,0,0.243,0,35
12,38500.762,65.24599999999919,0.00025895118713378904,0.0006016857624053955,0,0.03738495257771854,0.0192684349420174,-0.015271630954950384,0,0,0.243,0,35
13,38565.795,65.03299999999581,0.00024261371791362764,0.0005637300014495849,0,0.03731513940763876,0.01895427567665842,-0.015254177662430441,0,0,0.243,0,35
14,38630.95,65.15499999999884,0.00022730712592601777,0.0005281705856323242,0,0.03740240587023848,0.018675022996339326,-0.015236724369910496,0,0,0.243,0,35
15,38696.044,65.0940000000046,0.00021296514570713043,0.0004948545396327972,0,0.03735004599267865,0.018099064343181197,-0.015201817784870609,0,0,0.243,0,43
16,38761.26,65.21600000000035,0.00019952787458896637,0.0004636416435241699,0,0.03736749928519859,0.017453292519943295,-0.015533430342749534,0,0,0.243,0,43
17,38826.416,65.1559999999954,0.00018693983554840087,0.000434396892786026,0,0.037559485502917975,0.017208946424664088,-0.015428710587629874,0,0,0.243,0,43
18,38891.479,65.06300000000192,0.0001751466542482376,0.0004069855213165283,0,0.036948620264719956,0.017208946424664088,-0.015673056682909078,0,0,0.242,0,43
19,38956.665,65.18600000000151,0.0001640959233045578,0.0003813125193119049,0,0.03682644721708035,0.0166504410640259,-0.015533430342749534,0,0,0.242,0,43
20,39022.064,65.39899999999761,0.00015374402701854705,0.00035725656151771543,0,0.03677408733952053,0.016702800941585733,-0.015515977050229588,0,0,0.242,0,43
21,39086.914,64.84999999999854,0.00014404410123825074,0.0003347173035144806,0,0.03640756819660171,0.016318828506146982,-0.01579522973054868,0,0,0.242,0,43
22,39152.099,65.18500000000495,0.00013495606184005737,0.0003136070966720581,0,0.03675663404700058,0.015865042900628457,-0.01546361717266976,0,0,0.242,0,43
23,39217.224,65.125,0.00012644250690937043,0.00029382169246673585,0,0.03665191429188092,0.015969762655748117,-0.015603243512829304,0,0,0.243,0,43
24,39282.348,65.12399999999616,0.00011846429854631424,0.00027528858184814453,0,0.03654719453676126,0.015114551322270893,-0.015446163880149815,0,0,0.243,0,43
25,39347.564,65.21600000000035,0.00011099103093147278,0.00025792008638381956,0,0.03633775502652194,0.015184364492350668,-0.015498523757709647,0,0,0.243,0,43
26,39412.689,65.125,0.00010398775339126587,0.0002416551411151886,0,0.0366868208769208,0.014276793281313616,-0.014538592669112763,0,0,0.243,0,43
27,39477.905,65.21600000000035,0.00009742791950702667,0.0002264091968536377,0,0.03663446099936098,0.01446877949903299,-0.013840460968315033,0,0,0.243,0,43
28,39543.151,65.24599999999919,0.00009128122031688691,0.00021212480962276459,0,0.036267941856442165,0.014137166941154071,-0.013404128655316452,0,0,0.243,0,43
29,39608.123,64.97200000000157,0.00008552256226539612,0.0001987435519695282,0,0.036320301734002,0.014014993893514467,-0.012461650859239512,0,0,0.243,0,43
30,39673.278,65.15499999999884,0.00008012702316045762,0.00018621087074279785,0,0.03705334001983962,0.013718287920675431,-0.012566370614359173,0,0,0.243,0,43
31,39738.433,65.15499999999884,0.00007507197558879852,0.00017446304857730865,0,0.03682644721708035,0.01350884841043611,-0.011519173063162576,0,0,0.243,0,43
32,39803.588,65.15500000000611,0.00007033547759056091,0.00016345463693141936,0,0.03605850234620284,0.01291543646475804,-0.004677482395344803,0,0,0.242,0,43
33,39868.743,65.15499999999884,0.00006589843332767486,0.00015314680337905884,0,0.036896260387160124,0.013020156219877697,-0.0005759586531581287,0,0,0.243,0,43
34,39933.868,65.125,0.00006174109131097793,0.00014348256587982177,0,0.03616322210132251,0.012863076587198208,0.005602506898901799,0,0,0.243,0,43
35,39999.023,65.15499999999884,0.000057846732437610625,0.00013442692160606383,0,0.035569810155644435,0.013648474750595656,0.011152653920243765,0,0,0.243,0,43
36,40064.544,65.52100000000064,0.000054196152836084365,0.00012595954537391663,0,0.03792600464583678,0.011763519158441782,0.017400932642383467,0,0,0.242,0,43
37,40129.302,64.75800000000163,0.00005077782273292541,0.00011799991130828858,0,0.03478441199224699,0.012793263417118434,0.01790707812546182,0,0,0.242,0,43
38,40194.458,65.1559999999954,0.00004757428169250488,0.000110556960105896,0,0.03494149162492648,0.012461650859239512,0.01223475805648025,0,0,0.243,0,43
39,40259.582,65.12400000000343,0.00004457616433501244,0.00010355579853057861,0,0.02707005669843205,0.017191493132144145,0.0008552113334772215,0,0,0.242,0,43
40,40324.737,65.15499999999884,0.000041760966181755065,0.00009700968116521835,0,0.014503686084072877,0.012130038301360588,-0.014748032179352085,0,0,0.243,0,43
41,40389.831,65.09399999999732,0.00003912407159805298,0.00009088816493749618,0,0.0074176493209759005,0.005009094953223725,-0.020594885173533087,0,0,0.242,0,43
42,40454.956,65.125,0.00003665545955300331,0.00008515404164791108,0,0.0036302848441482054,0,-0.025935592684635737,0,0,0.242,0,43
43,40520.141,65.18500000000495,0.00003434360027313233,0.00007978559285402298,0,0.007906341511534314,-0.005689773361501514,-0.03530801076784529,0,0,0.242,0,43
44,40585.51,65.36899999999878,0.00003217742592096329,0.00007475522160530091,0,0.010524335389525807,-0.00757472895365539,-0.03614576880880257,0,0,0.242,0,43
45,40650.421,64.91100000000006,0.00003014749102294445,0.00007003993541002274,0,0.011239920382843481,-0.00752236907609556,-0.030997047515419294,0,0,0.242,0,43
46,40715.82,65.39899999999761,-0.03437922286987305,-0.11366670989990234,0,0.010262536001726656,-0.0019896753472735357,1.4476982546517365,0,0,0.243,0,42
47,40780.853,65.03300000000309,-0.016023000717163085,-0.09023540496826171,0,0.02022836603061428,0.009773843811168246,1.4564249009117083,0,0,0.243,0,42
48,40845.977,65.12399999999616,-0.017485696792602538,0.03975611114501953,0,0.05319763560078716,0.030525808617380825,1.47127765284618,0,0,0.242,0,42
49,40911.254,65.27700000000186,-0.047775558471679684,0.01204759693145752,0,0.0679631210726592,0.054262286444503705,1.4905460877881973,0,0,0.251,0,42
50,40976.226,64.97200000000157,-0.10258912658691406,0.029051231384277343,0,0.07492698478811656,0.06284930636431581,1.5109664400365308,0,0,0.281,0,42
51,41041.442,65.21600000000035,-0.06969115447998046,0.09904432678222656,0,0.06782349473249966,0.05482079180514189,1.5296414630328703,0,0,0.35,0,42
52,41106.994,65.55199999999604,-0.06439067077636719,0.04721390151977539,0,0.04625122517784973,0.0419228086329038,1.5424172731574686,0,0,0.445,0,42
53,41171.691,64.69700000000012,-0.05785813140869141,0.004460269927978515,0,0.019408061282176946,0.02441715623540067,1.5394502134290782,0,0,0.495,0,42
54,41236.846,65.15499999999884,-0.061023536682128905,-0.018213743209838866,0,-0.0011344640137963143,0.0044156830075456534,1.5345632915234944,0,0,0.595,0,42
