n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
0,332061.492,NaN,0.00025597840547561643,0.0005190145373344422,0,0.03975860036043082,0.05345943498858631,1.546291904096896,0,0,0.243,0,28
1,332131.439,NaN,0.00023863063752651214,0.00048384225368499755,0,0.03993313328563026,0.05344198169606637,1.5462744508043762,0,0,0.243,0,28
2,332206.726,NaN,0.00022134628891944886,0.0004487985670566559,0,0.040160026088389526,0.05344198169606637,1.546291904096896,0,0,0.243,0,28
3,332271.789,NaN,0.00020738273859024047,0.00042048642039299014,0,0.04026474584350918,0.05345943498858631,1.5462744508043762,0,0,0.243,0,28
4,332341.918,NaN,0.00019332823157310487,0.0003919910788536072,0,0.04040437218366873,0.05344198169606637,1.5462395442193364,0,0,0.243,0,28
5,332407.104,NaN,0.00018113002181053162,0.0003672640323638916,0,0.04045673206122856,0.05323254218582704,1.5469725825051739,0,0,0.243,0,28
6,332472.229,65.125,0.00016969910264015198,0.00034409618377685545,0,0.040020399748229976,0.05276130328778859,1.5463966238520157,0,0,0.243,0,28
7,332537.384,65.15500000002794,0.00015899172425270082,0.00032238945364952085,0,0.03986332011555049,0.05253441048502932,1.5472343818929732,0,0,0.243,0,28
8,332602.6,65.2159999999567,0.0001489594131708145,0.00030205297470092774,0,0.0398284135305106,0.05223770451219028,1.5472692884780128,0,0,0.243,0,28
9,332667.633,65.03299999999581,0.0001395614594221115,0.00028299838304519654,0,0.03979350694547071,0.05213298475707063,1.5469725825051739,0,0,0.243,0,28
10,332732.788,65.15500000002794,0.0001307568997144699,0.0002651454508304596,0,0.03977605365295077,0.05208062487951079,1.5472169286004531,0,0,0.243,0,28
11,332798.156,65.36800000001676,0.00012250739336013794,0.0002484190911054611,0,0.03974114706791088,0.05197590512439114,1.5470947555528136,0,0,0.243,0,28
12,332863.067,64.91099999996368,0.000114777572453022,0.00023274895548820496,0,0.03986332011555049,0.05174901232163187,1.5467980495799745,0,0,0.243,0,28
13,332928.283,65.2160000000149,0.00010753539949655532,0.000218067467212677,0,0.04000294645571003,0.05150466622635267,1.547199475307933,0,0,0.243,0,28
14,332993.408,65.125,0.00010074983537197114,0.00020431211590766907,0,0.0400727596257898,0.05117305366847374,1.546693329824855,0,0,0.243,0,28
15,333058.563,65.15500000002794,0.00009439226984977722,0.00019142408668994904,0,0.039968039870670144,0.05082398781807487,1.5469725825051739,0,0,0.242,0,28
16,333123.718,65.15499999996973,0.00008843579143285751,0.00017935051023960114,0,0.04038691889114879,0.05044001538263612,1.546990035797694,0,0,0.242,0,28
17,333188.903,65.18499999999767,0.00008285728842020034,0.00016803596913814544,0,0.0404741853537485,0.05054473513775578,1.5468853160425742,0,0,0.242,0,28
18,333254.089,65.18599999998696,0.00007762978225946426,0.00015743470191955565,0,0.04005530633326986,0.05044001538263612,1.547007489090214,0,0,0.243,0,28
19,333319.427,65.33800000004703,0.00007273237407207489,0.00014750450849533082,0,0.04071853144902771,0.05042256209011617,1.546902769335094,0,0,0.242,0,28
20,333384.307,64.87999999994645,0.0000681430697441101,0.00013819839060306548,0,0.040020399748229976,0.05012585611727714,1.5472169286004531,0,0,0.242,0,28
21,333449.523,65.2160000000149,0.00006384342908859253,0.00012948159873485564,0,0.040421825476188666,0.04988151002199794,1.546902769335094,0,0,0.242,0,28
22,333514.801,65.27799999999115,0.000059814482927322386,0.0001213136911392212,0,0.040107666210829694,0.049427724416479406,1.547286741770533,0,0,0.243,0,28
23,333579.772,64.97100000001956,0.00005603998154401779,0.00011366117745637893,0,0.039950586578150205,0.049026298688520716,1.547286741770533,0,0,0.242,0,28
24,333645.08,65.30800000001909,0.00005250429734587669,0.00010649154335260391,0,0.040177479380909466,0.048869219055841226,1.5472692884780128,0,0,0.243,0,28
25,333710.296,65.2159999999567,0.00004919026419520378,0.00009977497905492783,0,0.040194932673429405,0.0481361807700036,1.547600901035892,0,0,0.243,0,28
26,333775.36,65.06400000001304,0.000046087112277746204,0.00009348081797361373,0,0.04031710572106901,0.0481361807700036,1.546326810681936,0,0,0.242,0,28
27,333840.728,65.36800000001676,0.00004317989200353622,0.00008758314698934555,0,0.04014257279586957,0.04824090052512327,1.5449305472803407,0,0,0.243,0,28
28,333905.731,65.00300000002608,0.000040455780923366545,0.00008205828815698623,0,0.040352012306108895,0.04818854064756344,1.545401786178379,0,0,0.243,0,28
29,333970.855,65.1239999999525,0.00003790450468659401,0.00007688058912754058,0,0.040125119503349634,0.04867723283812185,1.547548541158332,0,0,0.243,0,28
30,334036.01,65.15500000002794,0.00003550993651151657,0.00007203470915555953,0,0.041172317054546236,0.046705010783368264,1.5513708122201997,0,0,0.243,0,28
31,334101.196,65.18599999998696,0.0000332692451775074,0.00006748948991298676,0,0.04003785304074992,0.04635594493296939,1.557706357404939,0,0,0.243,0,28
32,334166.412,65.2160000000149,0.000031169844791293146,0.00006323319673538208,0,0.04071853144902771,0.045937065912490756,1.5649320205081956,0,0,0.243,0,28
33,334231.506,65.09399999998277,0.000029204569756984712,0.00005924362689256668,0,0.041172317054546236,0.046739917368408136,1.5688764646177027,0,0,0.242,0,28
34,334296.661,65.15500000002794,0.00002736206352710724,0.00005550630018115044,0,0.04113741046950635,0.046635197613288486,1.5735015871354878,0,0,0.243,0,28
35,334361.999,65.33799999998882,0.0000256380345672369,0.00005200353264808655,0,0.04190535534038385,0.04838052686528282,1.5790866407418696,0,0,0.243,0,28
36,334426.971,64.97200000000885,0.000024016527459025382,0.000048724573105573655,0,0.03968878719035105,0.04468042885105484,1.585963237994727,0,0,0.243,0,28
37,334492.492,65.52100000000792,0.00002249952033162117,0.000045652367174625397,0,0.03953170755767157,0.042743113381341125,1.591879904158988,0,0,0.242,0,28
38,334557.434,64.94199999998091,0.000021075133234262467,0.00004276923462748528,0,0.027035150113392165,0.03677408733952053,1.5977093038606494,0,0,0.241,0,28
39,334622.497,65.06299999996554,0.000019741959869861603,0.00004007139429450035,0,0.013648474750595656,0.0313635666583381,1.5947771507172985,0,0,0.242,0,28
40,334687.591,65.09400000004098,0.000018495760858058928,0.00003754807636141777,0,-0.000296705972839036,0.030002209841782524,1.5886510450427984,0,0,0.242,0,28
41,334752.746,65.15499999996973,0.00001732473634183407,0.000035178273916244505,0,0.003001966313430246,0.020350539078253883,1.5763988336937984,0,0,0.242,0,28
42,334817.901,65.15500000002794,0.00001622881181538105,0.00003295983746647835,0,0.0061959188445798695,0.006824237375297828,1.5656126989164736,0,0,0.242,0,28
43,334883.178,65.27700000000186,0.000015204780735075474,0.00003088068589568138,0,0.001064650843716541,-0.003996803987067014,1.562261666752644,0,0,0.242,0,28
44,334948.181,65.00299999996787,0.000014245513826608659,0.000028932806104421617,0,0.003543018381548489,-0.002530727415391778,1.5627329056506827,0,0,0.242,0,28
45,335013.427,65.24600000004284,0.00001334687601774931,0.000027109606191515923,0,0.011431906600562858,-0.0036477381366681488,1.5613540955416072,0,0,0.242,0,28
46,335078.46,65.03299999999581,0.00001250501349568367,0.00002539978176355362,0,0.011658799403322121,-0.005811946409141117,1.562663092480603,0,0,0.242,0,28
47,335143.646,65.18599999998696,0.000011715932749211789,0.0000237972941249609,0,0.01387536755335492,0.00008726646259971648,1.5636928367392797,0,0,0.243,0,28
48,335209.014,65.36800000001676,-0.027635116577148438,0.02808070182800293,0,0.015620696805349249,0.0037524578917878084,1.35119900030897,0,0,0.258,0,28
49,335274.047,65.03299999999581,-0.07134496307373046,0.07060186767578125,0,0.03131120678077827,0.019512781037296607,1.358302490364587,0,0,0.277,0,28
50,335339.141,65.09399999998277,-0.11173623657226563,0.09914141082763672,0,0.039968039870670144,0.028466320100027514,1.3627356266646524,0,0,0.333,0,28
51,335404.51,65.36900000000605,0.027036386489868162,-0.0057098884582519535,0,0.029757863746503316,0.0170518667919846,1.364463502624127,0,0,0.41,0,28
52,335469.512,65.00199999997858,0.10940868377685548,-0.015776466369628907,0,0.021729349187329404,0.010838494654884786,1.3661739252910812,0,0,0.448,0,28
53,335534.637,65.125,0.10942266082763671,-0.04133019256591797,0,0.014922565104551517,0.016406094968746697,1.3676225485702365,0,0,0.522,0,28
54,335599.792,65.15500000002794,0.09629043579101562,-0.05767398071289063,0,0.011536626355682518,0.02415535684760152,1.3685301197812738,0,0,0.563,0,28
55,335665.039,65.24699999997392,0.06260682678222657,-0.08157466125488282,0,0.013439035240356337,0.03204424506661589,1.3695598640399504,0,0,0.64,0,28
56,335730.224,65.18499999999767,0.06681529998779297,-0.12284893798828125,0,0.017994344588061536,0.03569198320328404,1.3694900508698706,0,0,0.706,0,28
