n,time,state.x,state.y,state.z,state.yaw,state.vx,state.vy,goal.x,goal.y,goal.z,goal.yaw,error.ex,error.ey,error.ez,error.eyaw,control.ux,control.uy,control.uz,control.uyaw,last_OK,ekf.s.x,ekf.s.y,ekf.s.yaw
0,616479.461,0.06368316598618978,0.12065683571459818,0.761,-0.24052382421733862,0.06480330657958984,-0.027459484100341797,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.00761445668104066,0.0013566731441671531,0.739,-0.00019198621771909785,-0.00380722834052033,0.0006783365720835766,0.5912000000000001,-0.00019198621771909785,0,1,0.0598279485011286,0.11920572684690943,-13.781000000000002,-0.04102645708490309,-0.19726430032219489,95.99042510986328,-0.029709537348939292,-0.13002589021216376,13.781000000000002,-0.011316919735963795,-0.06723841011003112,82.20942510986328
1,616544.555,0.07147356032645026,0.11888522383819447,0.769,-0.23968606617638127,0.07109593963623047,-0.02564790153503418,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.015404851021301139,0.003128285020570859,0.731,-0.0010297442586764405,-0.05030614455895006,0.011103591075536153,0.5417230769230769,-0.004896319832325713,0,1,0.06787914608262821,0.11786713922156836,-13.732999999999999,-0.047136352774287224,-0.18910353945840686,96.00450897216797,-0.03795726911306784,-0.13061196998231633,13.732999999999999,-0.009179083661219382,-0.05849156947609052,82.27150897216796
2,616609.832,0.07841356909392252,0.11626466400550911,0.762,-0.23944172008110182,0.06191880798339844,-0.03165168952941894,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.022344859788773402,0.005748844853256219,0.738,-0.0012740903539558979,-0.04912560284150064,0.017433088163768994,0.629288888888889,-0.0024376431886199805,0,1,0.07498253829458161,0.11585547518967983,-13.718999999999985,-0.056659859260395316,-0.17477499931928156,96.22676849365234,-0.04536700555505575,-0.13033306175906578,13.718999999999985,-0.011292853705339563,-0.04444193756021578,82.50776849365236
3,616675.079,0.08419421855358303,0.11275726222981143,0.755,-0.23609068791727278,0.05332184600830078,-0.043722259521484376,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.028125509248433905,0.009256246628953899,0.745,-0.004625122517784935,-0.044260177174682266,0.022950371396479752,0.6325671641791045,-0.019629744146870177,0,1,0.08117566357640144,0.11258994986387373,-13.52699999999999,-0.05668306478894997,-0.16734151048830553,96.16337585449219,-0.05258864505676178,-0.1284539589834141,13.52699999999999,-0.004094419732188194,-0.03888755150489143,82.63637585449221
4,616740.142,0.09057396680093138,0.10695909535092686,0.76,-0.23233823002548498,0.07460718536376953,-0.06822859954833985,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.03450525749578226,0.015054413507838468,0.74,-0.008377580409572732,-0.05008956825630178,0.03737071274817805,0.5662647058823529,-0.024932541696871834,0,1,0.08796612890861553,0.10717147484244606,-13.31199999999999,-0.06011988111422859,-0.1551003691926235,96.23660278320312,-0.060925924959472674,-0.12454636294531013,13.31199999999999,0.0008060438452440824,-0.03055400624731336,82.92460278320313
5,616805.328,0.09635929784835714,0.09929453734292444,0.777,-0.2257932453305062,0.07491503143310548,-0.09449132537841796,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.04029058854320802,0.02271897151584089,0.723,-0.014922565104551505,-0.051297076834665806,0.05263018272408732,0.4868615384615384,-0.0451301867736843,0,1,0.09398364354841833,0.09967897141612594,-12.936999999999987,-0.06875276760016824,-0.14802214385429538,96.49627685546875,-0.06928195748457935,-0.11818981751537629,12.936999999999987,0.0005291898844111131,-0.029832326338919093,83.55927685546877
6,616870.666,0.10240486520675042,0.09232478703180035,0.807,-0.2187421151524493,0.07794013977050782,-0.07883509063720703,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.0463361559016013,0.029688721826964984,0.693,-0.021973695282608424,-0.05572113295753366,0.052373785665689156,0.3928615384615383,-0.05451737302748651,0,1,0.10024677833577134,0.09300899011784193,-12.533,-0.07749845650954294,-0.13811124470779448,96.86250305175781,-0.07767489029541655,-0.112546435869987,12.533,0.00017643378587360592,-0.025564808837807484,84.32950305175783
7,616935.638,0.1082406700494929,0.08732997380295195,0.842,-0.21315706154606712,0.06937400817871094,-0.043758884429931644,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.052171960744343784,0.03468353505581338,0.658,-0.027558748888990597,-0.05903003996829883,0.04553829381979281,0.3288193548387102,-0.054583201823097886,0,1,0.10628654169992825,0.08847342352845544,-12.21299999999998,-0.08429262010608315,-0.12493573856427312,97.40869140625,-0.08516480792957826,-0.10895563825564095,12.21299999999998,0.0008721878234951019,-0.015980100308632172,85.19569140625002
8,617000.823,0.11387693228342281,0.08420830456790733,0.876,-0.20886355158616116,0.06065823364257812,-0.010906742095947266,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.05780822297827369,0.037805204290858,0.624,-0.03185225884889656,-0.057493847458346514,0.03473715623623502,0.32673623188405787,-0.050519693457183344,0,1,0.11203921191233362,0.08576384443701596,-11.966999999999986,-0.09071014629711341,-0.11469475259437419,97.54949951171875,-0.09182129871880107,-0.10713109315295058,11.966999999999986,0.0011111524216876612,-0.007563659441423606,85.58249951171875
9,617066.253,0.1195339550870943,0.08420805998871923,0.91,-0.20359265724513848,0.05115970611572265,0.04038889312744141,0.05606870930514912,0.12201350885876533,1.5,-0.24071581043505771,-0.06346524578194518,0.037805448870046096,0.59,-0.03712315318991924,-0.06419095045302212,0.018904127758233438,0.2769180327868851,-0.06304558437527669,0,1,0.11777176091442065,0.08613518800821292,-11.664999999999997,-0.09394979437915318,-0.1082546689445957,97.87006378173828,-0.09792376748043657,-0.10816835972007266,11.664999999999997,0.00397397310128339,-0.00008630922452304568,86.20506378173829
