n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
33,641287.475,65.15500000002794,0,0,0,0.0029845130209103033,0.000296705972839036,1.2706695086219517,0,0,0.243,0,79
34,641352.63,65.15500000002794,0,0,0,0.004834562028024293,-0.0019024088846738192,1.2707742283770713,0,0,0.242,0,79
35,641417.968,65.33799999998882,0,0,0,0.01064650843716541,-0.003717551306747922,1.2687670997372777,0,0,0.242,0,79
36,641483.062,65.09400000004098,0,0,0,0.009197885158010117,-0.005899212871740834,1.2690288991250769,0,0,0.242,0,79
37,641548.248,65.18599999998696,0,0,0,0.0072954762733362976,-0.010210176124166827,1.2728337168944246,0,0,0.242,0,79
38,641613.372,65.1239999999525,0,0,0,0.014940018397071462,-0.017243853009703977,1.2738460078605816,0,0,0.241,0,79
39,641678.619,65.24699999997392,0,0,0,0.021240656996770992,-0.02403318379996192,1.2763767352759732,0,0,0.242,0,79
40,641743.804,65.18500000005588,0,0,0,0.020420352248333655,-0.011606439525762293,1.2754517107724161,0,0,0.242,0,79
41,641808.959,65.15500000002794,0,0,0,0.016283921921107097,0.0020594885173533086,1.2735842084727822,0,0,0.242,0,79
42,641874.114,65.15499999991152,0,0,0,0.016755160819145562,0.007330382858376183,1.2716468930030684,0,0,0.242,0,79
43,641939.392,65.27800000004936,0,0,0,0.01933824811209717,0.007103490055616921,1.2692557919278362,0,0,0.247,0,79
44,642004.486,65.09400000004098,0.001096627116203308,-0.004083010196685791,0,0.019233528356977513,0.002967059728390361,1.2362167091875835,0,0,0.261,0,79
45,642069.732,65.24599999992643,-0.09053043365478515,0.048397483825683596,0,0.011938052083641213,-0.00008726646259971648,1.2352567780989867,0,0,0.302,0,79
46,642134.857,65.125,-0.04477183151245117,0.12664503479003905,0,0.0023212879051524586,-0.011397000015522971,1.2367403079631818,0,0,0.33,0,79
47,642200.103,65.24600000004284,0.009460351943969726,0.1005833740234375,0,-0.00905825881785057,-0.015376350710070043,1.2351520583438673,0,0,0.405,0,79
48,642265.258,65.15500000002794,0.00512640380859375,0.053890663146972655,0,-0.021956241990088665,-0.012444197566719568,1.2337732482347916,0,0,0.484,0,79
49,642330.413,65.15499999991152,0.006374751091003418,0.01479539680480957,0,-0.02661627109291352,-0.008482300164692442,1.233616168602112,0,0,0.522,0,79
50,642395.568,65.15500000002794,0.039402969360351564,-0.02346757125854492,0,-0.023352505391684132,-0.005951572749300664,1.2324817045883156,0,0,0.591,0,79
51,642460.906,65.33799999998882,0.013756598472595215,-0.01896304130554199,0,-0.01069886831472524,-0.001553343034274953,1.2310679878942004,0,0,0.651,0,79
52,642525.878,64.97200000006706,0.03817176055908203,-0.020625988006591798,0,0.002949606435870417,0.001239183768915974,1.2301255100981232,0,0,0.678,1,79
53,642591.125,65.24699999997392,0.033865467071533206,-0.02064805793762207,0,0.0036128315516282617,0.0048520153205442364,1.2284849006012486,0,0,0.735,1,79
54,642656.188,65.06299999996554,0.01587301731109619,-0.04329136276245117,0,0.0021118483949131386,0.011693705988362009,1.2277169557303713,0,0,0.763,1,79
55,642721.374,65.18599999998696,-0.008597237586975098,-0.06622373962402343,0,0.007557275661135446,0.01457349925415265,1.226215972573656,0,0,0.799,1,79
56,642786.743,65.36900000006426,-0.05288991546630859,-0.08738609313964844,0,0.01884955592153876,0.014259339988793671,1.2244880966141818,0,0,0.81,1,79
57,642851.837,65.09400000004098,-0.08912758636474609,-0.08452253723144532,0,0.03221877799181532,0.007243116395776467,1.2229871134574668,0,0,0.811,1,79
58,642916.9,65.06299999996554,-0.10051520538330078,-0.08218669128417969,0,0.0359188760060433,-0.00661479786505851,1.2218875560287101,0,0,0.806,1,79
59,642982.238,65.33799999998882,-0.10057776641845703,-0.07470443725585937,0,0.03666936758440086,-0.019634954084936207,1.221014891402713,0,0,0.791,1,79
60,643047.271,65.0329999999376,-0.08959251403808594,-0.06601091766357423,0,0.03506366467256608,-0.02558652683423687,1.2200026004365563,0,0,0.784,1,79
61,643112.64,65.36900000006426,-0.074829345703125,-0.05849666213989258,0,0.03443534614184812,-0.02754129559647052,1.2193568286133183,0,0,0.771,0,79
62,643177.673,65.0329999999376,-0.058788124084472655,-0.05268824768066406,0,0.039723693775390936,-0.0239459173373622,1.2184667106948013,0,0,0.765,0,79
63,643242.919,65.24600000004284,-0.04997170639038086,-0.02938835334777832,0,0.05016076270231703,-0.020926497731412013,1.2184841639873212,0,0,0.753,0,79
64,643308.135,65.2160000000149,-0.03883449935913086,0.014478261947631837,0,0.05892231554732856,-0.021624629432209743,1.2188681364227598,0,0,0.73,0,79
65,643373.168,65.0329999999376,-0.0024460864067077635,0.058589099884033206,0,0.059498274200486694,-0.01541125729510993,1.2211021578653127,0,0,0.724,0,79
66,643438.354,65.18600000010338,0.005310912132263184,0.11552191162109375,0,0.05030038904247658,-0.0029845130209103033,1.2217130231035105,0,0,0.718,0,79
67,643503.723,65.36899999994785,0.022954891204833985,0.18931138610839843,0,0.03138101995085805,-0.0018849555921538759,1.2217479296885507,0,0,0.717,0,79
68,643568.695,64.97199999995064,0.031482267379760745,0.2265469970703125,0,0.005044001538263612,0.00027925268031909274,1.222568234436988,0,0,0.72,0,79
