n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
54,421413.818,65.43000000005122,0.019570466995239257,-0.04087671279907226,0,0.007225663103256523,0.001239183768915974,1.42808075385932,0,0,0.709,0,50
55,421478.82,65.00199999997858,-0.0006181597709655762,-0.05795796966552735,0,0.015673056682909078,0.00603883921190038,1.4255674797364486,0,0,0.745,0,50
56,421544.067,65.24699999997392,-0.03502950286865234,-0.09763463592529296,0,0.01944296786721683,0.0032812189937493396,1.4234905379265752,0,0,0.788,1,50
57,421609.252,65.18499999999767,-0.05637900161743164,-0.11586544799804688,0,0.024905848425959082,-0.004258603374866164,1.4208201841710237,0,0,0.82,1,50
58,421674.377,65.125,-0.09297529602050782,-0.1707416229248047,0,0.029426251188624394,-0.008185594191853404,1.4191097615040693,0,0,0.808,1,50
59,421739.685,65.30800000001909,-0.09275885009765625,-0.20762100219726562,0,0.0422893277758226,-0.007958701389094143,1.4180625639528726,0,0,0.796,0,50
60,421804.718,65.03299999999581,-0.1132682876586914,-0.19727171325683593,0,0.05452408583230286,-0.011658799403322121,1.4182196435855523,0,0,0.796,0,50
61,421870.178,65.46000000002095,-0.11690492248535156,-0.1963197021484375,0,0.06736970912698112,-0.021415189921970425,1.4179229376127132,0,0,0.769,0,50
62,421935.241,65.06299999996554,-0.09354431915283203,-0.16466693115234374,0,0.07485717161803679,-0.028117254249628645,1.4135421611902073,0,0,0.738,0,50
63,422000.427,65.18600000004517,-0.07519736480712891,-0.07385128784179687,0,0.0822399143539728,-0.02518510110627818,1.4101213158562984,0,0,0.725,0,50
64,422065.612,65.18499999999767,-0.05026329803466797,0.003781444549560547,0,0.07775441817634737,-0.019198621771937627,1.4091090248901421,0,0,0.715,0,50
65,422130.737,65.125,-0.015897079467773436,0.08871514129638672,0,0.06075491126192261,-0.015062191444711064,1.4083410800192644,0,0,0.709,0,50
66,422195.953,65.2159999999567,-0.001921415090560913,0.13303604125976562,0,0.035185837720205684,-0.011588986233242348,1.4073811489306676,0,0,0.7,0,50
67,422261.23,65.27700000000186,0.011404507637023926,0.18664361572265625,0,0.013404128655316452,-0.008779006137531478,1.4069273633251491,0,0,0.702,0,50
68,422326.293,65.06300000002375,0.011198407173156738,0.18284942626953124,0,-0.007382742735936014,-0.012060225131280817,1.4054438334609536,0,0,0.703,0,50
69,422391.723,65.42999999999302,0.0043790311813354495,0.17856581115722656,0,-0.02326523892908441,-0.014433872913993106,1.406002338821592,0,0,0.708,0,50
70,422456.909,65.18599999998696,0.036401348114013674,0.14394119262695312,0,-0.0346273323595675,-0.010873401239924672,1.4070146297877488,0,0,0.701,0,50
71,422521.972,65.06300000002375,-0.003473125696182251,0.0836683349609375,0,-0.03698352684975985,0.0021467549799530253,1.4024244138550035,0,0,0.688,0,49
72,422587.127,65.15499999996973,0.003115979194641113,0.06922151947021485,0,-0.027192229746071654,0.006754424205218055,1.399544620589213,0,0,0.689,0,49
73,422652.282,65.15500000002794,-0.013887630462646485,0.05386544799804688,0,-0.01879719604397893,0.010506882097005862,1.3978691045072984,0,0,0.69,0,49
74,422717.437,65.15499999996973,-0.03484318542480469,0.0614802131652832,0,-0.010873401239924672,0.0091106186954104,1.397066253051381,0,0,0.691,0,49
75,422782.714,65.27700000000186,-0.033234222412109375,0.05165629577636719,0,-0.010663961729685353,0.006178465552059926,1.3982356236502171,0,0,0.699,0,49
76,422847.808,65.09400000004098,-0.011574316024780273,0.055758190155029294,0,-0.014206980111233843,-0.0052010811709431014,1.4012201366711277,0,0,0.703,0,49
77,422912.963,65.15499999996973,-0.022130918502807618,0.03243717575073242,0,-0.016859880574265223,-0.011676252695842066,1.4042046496920377,0,0,0.709,0,49
78,422978.332,65.36900000000605,-0.031318679809570316,0.007191500663757324,0,-0.010140362954087054,-0.013107422682477414,1.406002338821592,0,0,0.716,0,49
79,423043.334,65.00199999997858,-0.01858641815185547,0.007788336277008057,0,0.003089232776029963,-0.0187448361664191,1.4079396542913056,0,0,0.718,0,49
80,423108.612,65.27800000004936,-0.016843740463256835,0.006481642246246338,0,0.016824973989225337,-0.020001473227855015,1.4100689559787387,0,0,0.721,0,49
81,423173.675,65.06299999996554,0.0003326100707054138,0.027151870727539062,0,0.028361600344907856,-0.019460421159736774,1.4133850815575277,0,0,0.724,0,49
82,423238.922,65.24700000003213,0.011528240203857423,0.037089080810546876,0,0.03303908274025266,-0.010855947947404729,1.41579363592528,0,0,0.726,0,49
83,423304.138,65.2159999999567,0.019666660308837892,0.05949166107177734,0,0.034540065896967787,-0.002251474735072685,1.4185512561434312,0,0,0.739,0,49
84,423369.262,65.12400000001071,0.021104997634887695,0.09896463012695313,0,0.03192207201897628,0.004485496177625427,1.4202791321029056,0,0,0.743,0,49
85,423434.417,65.15500000002794,0.012472497940063476,0.1088227310180664,0,0.02654645792283375,0.015603243512829304,1.4186036160209912,0,0,0.745,0,49
86,423499.725,65.30799999996088,0.013938316345214844,0.12473168182373047,0,0.01647590813882647,0.017034413499464655,1.4182196435855523,0,0,0.745,0,49
87,423564.727,65.00200000003679,-0.02370058059692383,0.15465220642089844,0,0.007086036763096978,0.009878563566287904,1.4174342454221547,0,0,0.746,0,49
88,423629.974,65.24699999997392,-0.01224500560760498,0.18592622375488282,0,-0.006387905062299246,-0.005445427266222308,1.4175040585922347,0,0,0.747,0,49
