n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
23,395841.308,65.00200000003679,2.316082282050047e-8,-2.3214253815240227e-8,0,0.03045599544730105,0.08032005217677905,1.3707292346387867,0,0,0.242,0,20
24,395906.494,65.18599999998696,2.1699705030187034e-8,-2.174982910219114e-8,0,0.030473448739820993,0.0803025988842591,1.3707292346387867,0,0,0.242,0,20
25,395971.618,65.12400000001071,2.0330664483481086e-8,-2.0377574401209132e-8,0,0.030421088862261168,0.08023278571417933,1.3707641412238265,0,0,0.242,0,20
26,396036.834,65.2159999999567,1.9048275134991854e-8,-1.9092089132755062e-8,0,0.030403635569741218,0.08035495876181893,1.3707815945163466,0,0,0.242,0,20
27,396102.111,65.27700000000186,1.784679261618294e-8,-1.7887166904984043e-8,0,0.030124382889422128,0.08047713180945854,1.3707292346387867,0,0,0.242,0,20
28,396167.175,65.06400000001304,1.6720905477995986e-8,-1.6758680430939422e-8,0,0.03008947630438224,0.08047713180945854,1.3707292346387867,0,0,0.242,0,20
29,396232.299,65.12400000001071,1.566612445458304e-8,-1.570142194395885e-8,0,0.030054569719342356,0.08051203839449843,1.3706943280537467,0,0,0.242,0,20
30,396297.729,65.42999999999302,1.4677988474431914e-8,-1.4710862160427495e-8,0,0.030002209841782524,0.08066911802717791,1.3706943280537467,0,0,0.242,0,20
31,396362.67,64.94099999999162,1.375192186969798e-8,-1.37828646984417e-8,0,0.030054569719342356,0.08056439827205825,1.3707117813462668,0,0,0.242,0,20
32,396427.856,65.18600000004517,1.288449038838735e-8,-1.291343869525008e-8,0,0.030072023011862296,0.08068657131969786,1.3707292346387867,0,0,0.242,0,20
33,396493.011,65.15499999996973,1.2071636774635409e-8,-1.2098835213691927e-8,0,0.030124382889422128,0.08065166473465797,1.3707117813462668,0,0,0.242,0,20
34,396558.166,65.15500000002794,1.1310019544907845e-8,-1.1335566341585945e-8,0,0.030124382889422128,0.08056439827205825,1.3706943280537467,0,0,0.242,0,20
35,396623.382,65.2159999999567,1.0596615538815968e-8,-1.0620569810271264e-8,0,0.030194196059501903,0.08066911802717791,1.3707117813462668,0,0,0.242,0,20
36,396688.537,65.15500000002794,9.928196959663182e-9,-9.950374078471213e-9,0,0.030002209841782524,0.08075638448977762,1.3706594214687067,0,0,0.242,0,20
