n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
0,1383585.113,NaN,0,0,0,0.00003490658503988659,0.000017453292519943296,1.725851377542073,0,0,0,0,38
1,1383650.177,NaN,0,0,0,0.00031415926535897925,0.00005235987755982989,1.7258862841271125,0,0,0,0,38
2,1383715.393,NaN,0,0,0,0.0004537856055185257,0.00012217304763960306,1.7259211907121528,0,0,0,0,38
3,1383780.639,65.24600000004284,0,0,0,0.0006108652381980154,0.00031415926535897925,1.726113176929872,0,0,0,0,38
4,1383845.703,65.06400000001304,0,0,0,0.0009424777960769379,0.0005235987755982988,1.725449951814114,0,0,0,0,38
5,1383911.01,65.3070000000298,0,0,0,0.0011344640137963143,0.0009250245035569946,1.7260259104672722,0,0,0,0,38
6,1383976.135,65.125,0,0,0,0.0014137166941154068,0.0007853981633974483,1.726148083514912,0,0,0,0,38
7,1384041.229,65.09400000004098,0,0,0,0.0013962634015954637,0.0008552113334772215,1.7259037374196327,0,0,0,0,38
8,1384106.475,65.24600000004284,0,0,0,0.0013962634015954637,0.0010297442586766543,1.726182990099952,0,0,0,0,38
9,1384171.691,65.2160000000149,0,0,0,0.0014835298641951804,0.0009948376736367678,1.7262178966849917,0,0,0,0,38
10,1384236.755,65.06399999978021,0,0,0,0.0016231562043547262,0.0010297442586766543,1.7263051631475912,0,0,0,0,38
11,1384302.642,65.88700000010431,0,0,0,0.001762782544514273,0.0009075712110370514,1.7259211907121528,0,0,0,0,38
12,1384367.309,64.66699999989942,0,0,0,0.0018325957145940458,0.0008726646259971648,1.7257815643719931,0,0,0,0,38
13,1384432.556,65.24700000020675,0,0,0,0.0016755160819145565,0.0006806784082777885,1.726095723637352,0,0,0,0,38
14,1384497.619,65.06299999984913,0,0,0,0.0019198621771937623,0.0005061454830783556,1.7267764020456298,0,0,0,0,38
15,1384562.866,65.24699999997392,0,0,0,0.0019722220547535923,0.0003665191429188092,1.7260084571747523,0,0,0,0,38
16,1384628.051,65.18500000005588,0,0,0,0.0019373154697137059,0.0004537856055185257,1.7270032948483893,0,0,0,0,38
17,1384693.206,65.15500000002794,0,0,0,0.0020769418098732523,0.00003490658503988659,1.7267938553381499,0,0,0,0,38
18,1384758.361,65.15500000002794,0,0,0,0.0021118483949131386,-0.0005410520681182421,1.7268636685082293,0,0,0,0,38
19,1384823.699,65.33799999998882,0,0,0,0.0023387411976724015,0.0002443460952792061,1.7278585061818663,0,0,0,0,38
20,1384888.732,65.03300000005402,0,0,0,0.001780235837034216,-0.00008726646259971648,1.7262004433924716,0,0,0,0,38
21,1384953.979,65.24699999997392,0,0,0,0.0019896753472735357,0.00015707963267948963,1.727614160086587,0,0,0,0,38
